LAM,Th_P90,Th_P90_corr,Th_P0,Th_P0_corr,Th_UnPol,Th_UnPol_corr,Lab_P90,Lab_P90_corr,Lab_P0,Lab_P0_corr,Lab_Unpol,Lab_Unpol_corr,,V-Arm
0.5425,0.7105,0.366331641349998,0.6447,0.332405361264382,0.6776,0.34936850130719,0.6734,0.347202994067683,0.611,0.315029743652145,0.6422,0.331116368859914,,0.515596961787471
0.5426,0.7086,0.365352007122602,0.6429,0.331477286733165,0.6758,0.348440426775973,0.6715,0.346223359840286,0.6093,0.314153228817106,0.6404,0.330188294328696,,0.515596961787471
0.5427,0.7067,0.364372372895205,0.6412,0.330600771898126,0.6739,0.347460792548576,0.6696,0.34524372561289,0.6076,0.313276713982067,0.6386,0.329260219797479,,0.515596961787471
0.5428,0.7048,0.363392738667809,0.6395,0.329724257063087,0.6721,0.346532718017359,0.6677,0.344264091385494,0.6059,0.312400199147028,0.6368,0.328332145266261,,0.515596961787471
0.5429,0.7028,0.362361544744234,0.6378,0.328847742228049,0.6703,0.345604643486142,0.6658,0.343284457158098,0.6042,0.31152368431199,0.635,0.327404070735044,,0.515596961787471
0.543,0.7009,0.361381910516838,0.636,0.327919667696831,0.6685,0.344676568954924,0.6639,0.342304822930702,0.6025,0.310647169476951,0.6332,0.326475996203826,,0.515596961787471
0.5431,0.699,0.360402276289442,0.6343,0.327043152861793,0.6667,0.343748494423707,0.662,0.341325188703305,0.6007,0.309719094945734,0.6314,0.325547921672609,,0.515596961787471
0.5432,0.6971,0.359422642062046,0.6326,0.326166638026754,0.6648,0.34276886019631,0.66,0.340293994779731,0.599,0.308842580110695,0.6295,0.324568287445213,,0.515596961787471
0.5433,0.6951,0.358391448138471,0.6308,0.325238563495536,0.663,0.341840785665093,0.6581,0.339314360552334,0.5973,0.307966065275656,0.6277,0.323640212913995,,0.515596961787471
0.5434,0.6932,0.357411813911075,0.6291,0.324362048660498,0.6611,0.340861151437697,0.6561,0.338283166628759,0.5955,0.307037990744439,0.6258,0.322660578686599,,0.515596961787471
0.5435,0.6912,0.3563806199875,0.6274,0.323485533825459,0.6593,0.339933076906479,0.6542,0.337303532401363,0.5938,0.3061614759094,0.624,0.321732504155382,,0.515596961787471
0.5436,0.6893,0.355400985760103,0.6256,0.322557459294242,0.6574,0.338953442679083,0.6522,0.336272338477788,0.592,0.305233401378183,0.6221,0.320752869927985,,0.515596961787471
0.5437,0.6873,0.354369791836529,0.6239,0.321680944459203,0.6556,0.338025368147866,0.6502,0.335241144554213,0.5902,0.304305326846965,0.6202,0.319773235700589,,0.515596961787471
0.5438,0.6853,0.353338597912954,0.6221,0.320752869927985,0.6537,0.337045733920469,0.6483,0.334261510326817,0.5885,0.303428812011926,0.6184,0.318845161169372,,0.515596961787471
0.5439,0.6834,0.352358963685557,0.6204,0.319876355092947,0.6519,0.336117659389252,0.6463,0.333230316403242,0.5867,0.302500737480709,0.6165,0.317865526941976,,0.515596961787471
0.544,0.6814,0.351327769761982,0.6186,0.318948280561729,0.65,0.335138025161856,0.6443,0.332199122479667,0.5849,0.301572662949492,0.6146,0.316885892714579,,0.515596961787471
0.5441,0.6794,0.350296575838407,0.6169,0.318071765726691,0.6481,0.33415839093446,0.6423,0.331167928556092,0.5832,0.300696148114453,0.6127,0.315906258487183,,0.515596961787471
0.5442,0.6775,0.349316941611011,0.6151,0.317143691195473,0.6463,0.333230316403242,0.6403,0.330136734632517,0.5814,0.299768073583235,0.6108,0.314926624259787,,0.515596961787471
0.5443,0.6755,0.348285747687436,0.6134,0.316267176360434,0.6444,0.332250682175846,0.6383,0.329105540708942,0.5796,0.298839999052018,0.609,0.31399854972857,,0.515596961787471
0.5444,0.6735,0.347254553763861,0.6116,0.315339101829217,0.6425,0.33127104794845,0.6363,0.328074346785367,0.5778,0.2979119245208,0.6071,0.313018915501173,,0.515596961787471
0.5445,0.6715,0.346223359840286,0.6098,0.314411027298,0.6407,0.330342973417232,0.6343,0.327043152861793,0.576,0.296983849989583,0.6052,0.312039281273777,,0.515596961787471
0.5446,0.6695,0.345192165916712,0.6081,0.313534512462961,0.6388,0.329363339189836,0.6323,0.326011958938218,0.5743,0.296107335154544,0.6033,0.311059647046381,,0.515596961787471
0.5447,0.6675,0.344160971993137,0.6063,0.312606437931743,0.6369,0.32838370496244,0.6303,0.324980765014643,0.5725,0.295179260623327,0.6014,0.310080012818985,,0.515596961787471
0.5448,0.6655,0.343129778069562,0.6045,0.311678363400526,0.635,0.327404070735044,0.6282,0.323898011394889,0.5707,0.294251186092109,0.5995,0.309100378591589,,0.515596961787471
0.5449,0.6635,0.342098584145987,0.6028,0.310801848565487,0.6331,0.326424436507648,0.6262,0.322866817471314,0.5689,0.293323111560892,0.5975,0.308069184668014,,0.515596961787471
0.545,0.6615,0.341067390222412,0.601,0.30987377403427,0.6312,0.325444802280251,0.6242,0.321835623547739,0.5671,0.292395037029675,0.5956,0.307089550440617,,0.515596961787471
0.5451,0.6595,0.340036196298837,0.5992,0.308945699503052,0.6293,0.324465168052855,0.6221,0.320752869927985,0.5653,0.291466962498457,0.5937,0.306109916213221,,0.515596961787471
0.5452,0.6575,0.339005002375262,0.5974,0.308017624971835,0.6274,0.323485533825459,0.6201,0.31972167600441,0.5635,0.29053888796724,0.5918,0.305130281985825,,0.515596961787471
0.5453,0.6554,0.337922248755508,0.5956,0.307089550440617,0.6255,0.322505899598063,0.618,0.318638922384657,0.5617,0.289610813436022,0.5899,0.304150647758429,,0.515596961787471
0.5454,0.6534,0.336891054831933,0.5939,0.306213035605579,0.6236,0.321526265370667,0.616,0.317607728461082,0.5599,0.288682738904805,0.5879,0.303119453834854,,0.515596961787471
0.5455,0.6514,0.335859860908358,0.5921,0.305284961074361,0.6217,0.32054663114327,0.6139,0.316524974841328,0.558,0.287703104677409,0.586,0.302139819607458,,0.515596961787471
0.5456,0.6493,0.334777107288605,0.5903,0.304356886543144,0.6198,0.319566996915874,0.6119,0.315493780917753,0.5562,0.286775030146191,0.5841,0.301160185380062,,0.515596961787471
0.5457,0.6473,0.33374591336503,0.5885,0.303428812011926,0.6179,0.318587362688478,0.6098,0.314411027298,0.5544,0.285846955614974,0.5821,0.300128991456487,,0.515596961787471
0.5458,0.6452,0.332663159745276,0.5867,0.302500737480709,0.6159,0.317556168764903,0.6077,0.313328273678246,0.5526,0.284918881083756,0.5802,0.29914935722909,,0.515596961787471
0.5459,0.6432,0.331631965821701,0.5849,0.301572662949492,0.614,0.316576534537507,0.6057,0.312297079754671,0.5508,0.283990806552539,0.5782,0.298118163305516,,0.515596961787471
0.546,0.6411,0.330549212201947,0.5831,0.300644588418274,0.6121,0.315596900310111,0.6036,0.311214326134917,0.549,0.283062732021321,0.5763,0.297138529078119,,0.515596961787471
0.5461,0.639,0.329466458582194,0.5813,0.299716513887057,0.6102,0.314617266082714,0.6015,0.310131572515164,0.5472,0.282134657490104,0.5744,0.296158894850723,,0.515596961787471
0.5462,0.637,0.328435264658619,0.5795,0.298788439355839,0.6082,0.31358607215914,0.5995,0.309100378591589,0.5454,0.281206582958886,0.5724,0.295127700927148,,0.515596961787471
0.5463,0.6349,0.327352511038865,0.5777,0.297860364824622,0.6063,0.312606437931743,0.5974,0.308017624971835,0.5435,0.28022694873149,0.5705,0.294148066699752,,0.515596961787471
0.5464,0.6328,0.326269757419111,0.5759,0.296932290293404,0.6043,0.311575244008168,0.5953,0.306934871352081,0.5417,0.279298874200273,0.5685,0.293116872776177,,0.515596961787471
0.5465,0.6307,0.325187003799358,0.574,0.295952656066008,0.6024,0.310595609780772,0.5933,0.305903677428506,0.5399,0.278370799669055,0.5666,0.292137238548781,,0.515596961787471
0.5466,0.6287,0.324155809875783,0.5722,0.295024581534791,0.6004,0.309564415857197,0.5912,0.304820923808753,0.5381,0.277442725137838,0.5647,0.291157604321385,,0.515596961787471
0.5467,0.6266,0.323073056256029,0.5704,0.294096507003573,0.5985,0.308584781629801,0.5891,0.303738170188999,0.5363,0.27651465060662,0.5627,0.29012641039781,,0.515596961787471
0.5468,0.6245,0.321990302636275,0.5686,0.293168432472356,0.5966,0.307605147402405,0.5871,0.302706976265424,0.5345,0.275586576075403,0.5608,0.289146776170413,,0.515596961787471
0.5469,0.6224,0.320907549016522,0.5668,0.292240357941138,0.5946,0.30657395347883,0.585,0.30162422264567,0.5327,0.274658501544186,0.5589,0.288167141943017,,0.515596961787471
0.547,0.6203,0.319824795396768,0.565,0.291312283409921,0.5927,0.305594319251434,0.583,0.300593028722095,0.5309,0.273730427012968,0.5569,0.287135948019442,,0.515596961787471
0.5471,0.6183,0.318793601473193,0.5632,0.290384208878703,0.5907,0.304563125327859,0.5809,0.299510275102342,0.5291,0.272802352481751,0.555,0.286156313792046,,0.515596961787471
0.5472,0.6162,0.317710847853439,0.5613,0.289404574651307,0.5888,0.303583491100463,0.5788,0.298427521482588,0.5273,0.271874277950533,0.5531,0.28517667956465,,0.515596961787471
0.5473,0.6141,0.316628094233686,0.5595,0.28847650012009,0.5868,0.302552297176888,0.5768,0.297396327559013,0.5256,0.270997763115494,0.5512,0.284197045337254,,0.515596961787471
0.5474,0.612,0.315545340613932,0.5577,0.287548425588872,0.5849,0.301572662949492,0.5747,0.296313573939259,0.5238,0.270069688584277,0.5493,0.283217411109858,,0.515596961787471
0.5475,0.6099,0.314462586994178,0.5559,0.286620351057655,0.5829,0.300541469025917,0.5727,0.295282380015684,0.522,0.26914161405306,0.5473,0.282186217186283,,0.515596961787471
0.5476,0.6078,0.313379833374425,0.5541,0.285692276526437,0.5809,0.299510275102342,0.5707,0.294251186092109,0.5202,0.268213539521842,0.5454,0.281206582958886,,0.515596961787471
0.5477,0.6057,0.312297079754671,0.5523,0.28476420199522,0.579,0.298530640874945,0.5686,0.293168432472356,0.5184,0.267285464990625,0.5435,0.28022694873149,,0.515596961787471
0.5478,0.6036,0.311214326134917,0.5504,0.283784567767824,0.577,0.297499446951371,0.5666,0.292137238548781,0.5167,0.266408950155586,0.5416,0.279247314504094,,0.515596961787471
0.5479,0.6015,0.310131572515164,0.5486,0.282856493236606,0.5751,0.296519812723974,0.5645,0.291054484929027,0.5149,0.265480875624369,0.5397,0.278267680276698,,0.515596961787471
0.548,0.5994,0.30904881889541,0.5468,0.281928418705389,0.5731,0.295488618800399,0.5625,0.290023291005452,0.5131,0.264552801093151,0.5378,0.277288046049302,,0.515596961787471
0.5481,0.5973,0.307966065275656,0.5449,0.280948784477993,0.5711,0.294457424876824,0.5604,0.288940537385698,0.5113,0.263624726561934,0.5359,0.276308411821905,,0.515596961787471
0.5482,0.5951,0.306831751959724,0.5431,0.280020709946775,0.5691,0.29342623095325,0.5584,0.287909343462124,0.5096,0.262748211726895,0.534,0.275328777594509,,0.515596961787471
0.5483,0.593,0.30574899833997,0.5413,0.279092635415558,0.5671,0.292395037029675,0.5563,0.28682658984237,0.5078,0.261820137195678,0.5321,0.274349143367113,,0.515596961787471
0.5484,0.5909,0.304666244720216,0.5394,0.278113001188162,0.5652,0.291415402802278,0.5543,0.285795395918795,0.506,0.26089206266446,0.5302,0.273369509139717,,0.515596961787471
0.5485,0.5887,0.303531931404284,0.5376,0.277184926656944,0.5632,0.290384208878703,0.5523,0.28476420199522,0.5043,0.260015547829421,0.5283,0.272389874912321,,0.515596961787471
0.5486,0.5866,0.30244917778453,0.5358,0.276256852125727,0.5612,0.289353014955128,0.5502,0.283681448375466,0.5025,0.259087473298204,0.5264,0.271410240684925,,0.515596961787471
0.5487,0.5845,0.301366424164777,0.5339,0.275277217898331,0.5592,0.288321821031554,0.5482,0.282650254451891,0.5008,0.258210958463165,0.5245,0.270430606457528,,0.515596961787471
0.5488,0.5823,0.300232110848844,0.5321,0.274349143367113,0.5572,0.287290627107979,0.5461,0.281567500832138,0.499,0.257282883931948,0.5226,0.269450972230132,,0.515596961787471
0.5489,0.5802,0.29914935722909,0.5302,0.273369509139717,0.5552,0.286259433184404,0.5441,0.280536306908563,0.4973,0.256406369096909,0.5207,0.268471338002736,,0.515596961787471
0.549,0.578,0.298015043913158,0.5284,0.272441434608499,0.5532,0.285228239260829,0.5421,0.279505112984988,0.4955,0.255478294565692,0.5188,0.26749170377534,,0.515596961787471
0.5491,0.5759,0.296932290293404,0.5265,0.271461800381103,0.5512,0.284197045337254,0.54,0.278422359365234,0.4938,0.254601779730653,0.5169,0.266512069547944,,0.515596961787471
0.5492,0.5737,0.295797976977472,0.5247,0.270533725849886,0.5492,0.283165851413679,0.538,0.277391165441659,0.492,0.253673705199436,0.515,0.265532435320547,,0.515596961787471
0.5493,0.5716,0.294715223357718,0.5229,0.269605651318668,0.5472,0.282134657490104,0.536,0.276359971518084,0.4903,0.252797190364397,0.5131,0.264552801093151,,0.515596961787471
0.5494,0.5694,0.293580910041786,0.521,0.268626017091272,0.5452,0.281103463566529,0.534,0.275328777594509,0.4886,0.251920675529358,0.5113,0.263624726561934,,0.515596961787471
0.5495,0.5673,0.292498156422032,0.5192,0.267697942560055,0.5432,0.280072269642954,0.532,0.274297583670934,0.4868,0.250992600998141,0.5094,0.262645092334538,,0.515596961787471
0.5496,0.5652,0.291415402802278,0.5173,0.266718308332658,0.5412,0.279041075719379,0.53,0.273266389747359,0.4851,0.250116086163102,0.5076,0.26171701780332,,0.515596961787471
0.5497,0.563,0.290281089486346,0.5155,0.265790233801441,0.5393,0.278061441491983,0.528,0.272235195823784,0.4834,0.249239571328063,0.5057,0.260737383575924,,0.515596961787471
0.5498,0.5609,0.289198335866592,0.5137,0.264862159270224,0.5373,0.277030247568408,0.526,0.27120400190021,0.4817,0.248363056493025,0.5039,0.259809309044706,,0.515596961787471
0.5499,0.5587,0.28806402255066,0.5118,0.263882525042827,0.5353,0.275999053644833,0.525,0.270688404938422,0.4809,0.247950578923595,0.5029,0.259293712082919,,0.515596961787471
0.5499,0.5566,0.286981268930906,0.51,0.26295445051161,0.5333,0.274967859721258,0.524,0.270172807976635,0.48,0.247486541657986,0.502,0.25882967481731,,0.515596961787471
