LAM,Th_P90,Th_P90_corr,Th_P0,Th_P0_corr,Th_UnPol,Th_UnPol_corr,Lab_90,Lab_P90_corr,Lab_P0 ,Lab_P0_corr,Lab_Unpol,Lab_Unpol_corr,,R-Arm
0.6641,0.9347,0.481928480182749,0.8702,0.448672476147457,0.9025,0.465326258013192,0.8934,0.460634325660926,0.8317,0.428821993118639,0.8626,0.444753939237872,,0.515596961787471
0.6642,0.9347,0.481928480182749,0.8699,0.448517797058921,0.9023,0.465223138620835,0.8934,0.460634325660926,0.8315,0.428718873726282,0.8624,0.444650819845515,,0.515596961787471
0.6643,0.9346,0.48187692048657,0.8695,0.448311558274206,0.9021,0.465120019228477,0.8934,0.460634325660926,0.8312,0.428564194637746,0.8623,0.444599260149336,,0.515596961787471
0.6644,0.9345,0.481825360790391,0.8692,0.448156879185669,0.9019,0.46501689983612,0.8934,0.460634325660926,0.8309,0.428409515549209,0.8622,0.444547700453157,,0.515596961787471
0.6645,0.9345,0.481825360790391,0.8688,0.447950640400954,0.9016,0.464862220747583,0.8934,0.460634325660926,0.8306,0.428254836460673,0.862,0.4444445810608,,0.515596961787471
0.6646,0.9344,0.481773801094212,0.8685,0.447795961312418,0.9014,0.464759101355226,0.8934,0.460634325660926,0.8303,0.428100157372137,0.8619,0.444393021364621,,0.515596961787471
0.6647,0.9343,0.481722241398034,0.8681,0.447589722527703,0.9012,0.464655981962868,0.8934,0.460634325660926,0.83,0.4279454782836,0.8617,0.444289901972263,,0.515596961787471
0.6648,0.9343,0.481722241398034,0.8677,0.447383483742988,0.901,0.464552862570511,0.8933,0.460582765964747,0.8297,0.427790799195064,0.8615,0.444186782579906,,0.515596961787471
0.6649,0.9342,0.481670681701855,0.8674,0.447228804654452,0.9008,0.464449743178153,0.8933,0.460582765964747,0.8294,0.427636120106528,0.8614,0.444135222883727,,0.515596961787471
0.665,0.9341,0.481619122005676,0.867,0.447022565869737,0.9006,0.464346623785796,0.8932,0.460531206268569,0.8291,0.427481441017992,0.8612,0.44403210349137,,0.515596961787471
0.6651,0.934,0.481567562309498,0.8666,0.446816327085022,0.9003,0.46419194469726,0.8932,0.460531206268569,0.8287,0.427275202233277,0.861,0.443928984099012,,0.515596961787471
0.6652,0.9339,0.481516002613319,0.8662,0.446610088300307,0.9001,0.464088825304902,0.8931,0.46047964657239,0.8284,0.427120523144741,0.8608,0.443825864706655,,0.515596961787471
0.6653,0.9338,0.48146444291714,0.8659,0.446455409211771,0.8998,0.463934146216366,0.893,0.460428086876211,0.8281,0.426965844056204,0.8606,0.443722745314297,,0.515596961787471
0.6654,0.9337,0.481412883220961,0.8655,0.446249170427056,0.8996,0.463831026824008,0.893,0.460428086876211,0.8277,0.426759605271489,0.8603,0.443568066225761,,0.515596961787471
0.6655,0.9336,0.481361323524782,0.8651,0.446042931642341,0.8994,0.463727907431651,0.8929,0.460376527180032,0.8273,0.426553366486774,0.8601,0.443464946833403,,0.515596961787471
0.6656,0.9335,0.481309763828604,0.8647,0.445836692857626,0.8991,0.463573228343115,0.8928,0.460324967483854,0.827,0.426398687398238,0.8599,0.443361827441046,,0.515596961787471
0.6657,0.9334,0.481258204132425,0.8643,0.445630454072911,0.8988,0.463418549254579,0.8926,0.460221848091496,0.8266,0.426192448613523,0.8596,0.44320714835251,,0.515596961787471
0.6658,0.9332,0.481155084740067,0.8639,0.445424215288196,0.8986,0.463315429862221,0.8925,0.460170288395317,0.8262,0.425986209828808,0.8594,0.443104028960152,,0.515596961787471
0.6659,0.9331,0.481103525043889,0.8635,0.445217976503481,0.8983,0.463160750773685,0.8924,0.460118728699139,0.8258,0.425779971044093,0.8591,0.442949349871616,,0.515596961787471
0.666,0.933,0.48105196534771,0.8631,0.445011737718766,0.8981,0.463057631381327,0.8922,0.460015609306781,0.8254,0.425573732259378,0.8588,0.44279467078308,,0.515596961787471
0.6661,0.9328,0.480948845955353,0.8627,0.444805498934051,0.8978,0.462902952292791,0.8921,0.459964049610602,0.825,0.425367493474663,0.8586,0.442691551390722,,0.515596961787471
0.6662,0.9327,0.480897286259174,0.8623,0.444599260149336,0.8975,0.462748273204255,0.8919,0.459860930218245,0.8246,0.425161254689948,0.8583,0.442536872302186,,0.515596961787471
0.6663,0.9326,0.480845726562995,0.8619,0.444393021364621,0.8972,0.462593594115719,0.8918,0.459809370522066,0.8242,0.424955015905233,0.858,0.44238219321365,,0.515596961787471
0.6664,0.9324,0.480742607170638,0.8615,0.444186782579906,0.8969,0.462438915027182,0.8916,0.459706251129709,0.8238,0.424748777120518,0.8577,0.442227514125113,,0.515596961787471
0.6665,0.9322,0.48063948777828,0.8611,0.443980543795191,0.8967,0.462335795634825,0.8914,0.459603131737351,0.8233,0.424490978639625,0.8574,0.442072835036577,,0.515596961787471
0.6666,0.9321,0.480587928082101,0.8606,0.443722745314297,0.8964,0.462181116546289,0.8912,0.459500012344994,0.8229,0.424284739854909,0.857,0.441866596251862,,0.515596961787471
0.6667,0.9319,0.480484808689744,0.8602,0.443516506529582,0.8961,0.462026437457752,0.891,0.459396892952636,0.8225,0.424078501070195,0.8567,0.441711917163326,,0.515596961787471
0.6668,0.9317,0.480381689297386,0.8598,0.443310267744867,0.8958,0.461871758369216,0.8908,0.459293773560279,0.822,0.423820702589301,0.8564,0.44155723807479,,0.515596961787471
0.6669,0.9316,0.480330129601208,0.8594,0.443104028960152,0.8955,0.46171707928068,0.8906,0.459190654167921,0.8215,0.423562904108407,0.8561,0.441402558986253,,0.515596961787471
0.667,0.9314,0.48022701020885,0.8589,0.442846230479258,0.8952,0.461562400192144,0.8903,0.459035975079385,0.8211,0.423356665323692,0.8557,0.441196320201539,,0.515596961787471
0.6671,0.9312,0.480123890816493,0.8585,0.442639991694543,0.8948,0.461356161407429,0.8901,0.458932855687028,0.8206,0.423098866842798,0.8554,0.441041641113002,,0.515596961787471
0.6672,0.931,0.480020771424135,0.858,0.44238219321365,0.8945,0.461201482318892,0.8899,0.45882973629467,0.8201,0.422841068361905,0.855,0.440835402328287,,0.515596961787471
0.6673,0.9308,0.479917652031778,0.8576,0.442175954428935,0.8942,0.461046803230356,0.8896,0.458675057206134,0.8196,0.422583269881011,0.8546,0.440629163543572,,0.515596961787471
0.6674,0.9306,0.47981453263942,0.8571,0.441918155948041,0.8939,0.46089212414182,0.8894,0.458571937813776,0.8191,0.422325471400117,0.8542,0.440422924758857,,0.515596961787471
0.6675,0.9305,0.479762972943241,0.8567,0.441711917163326,0.8936,0.460737445053284,0.8891,0.45841725872524,0.8186,0.422067672919223,0.8539,0.440268245670321,,0.515596961787471
0.6676,0.9303,0.479659853550884,0.8562,0.441454118682432,0.8932,0.460531206268569,0.8888,0.458262579636704,0.8181,0.42180987443833,0.8535,0.440062006885606,,0.515596961787471
0.6677,0.93,0.479505174462348,0.8558,0.441247879897717,0.8929,0.460376527180032,0.8886,0.458159460244346,0.8176,0.421552075957436,0.8531,0.439855768100891,,0.515596961787471
0.6678,0.9298,0.47940205506999,0.8553,0.440990081416824,0.8926,0.460221848091496,0.8883,0.45800478115581,0.8171,0.421294277476542,0.8527,0.439649529316176,,0.515596961787471
0.6679,0.9296,0.479298935677633,0.8548,0.44073228293593,0.8922,0.460015609306781,0.888,0.457850102067274,0.8165,0.42098491929947,0.8523,0.439443290531461,,0.515596961787471
0.668,0.9294,0.479195816285275,0.8543,0.440474484455036,0.8919,0.459860930218245,0.8877,0.457695422978738,0.816,0.420727120818576,0.8518,0.439185492050567,,0.515596961787471
0.6681,0.9292,0.479092696892918,0.8539,0.440268245670321,0.8915,0.45965469143353,0.8874,0.457540743890201,0.8154,0.420417762641503,0.8514,0.438979253265852,,0.515596961787471
0.6682,0.9289,0.478938017804381,0.8534,0.440010447189427,0.8912,0.459500012344994,0.887,0.457334505105486,0.8149,0.42015996416061,0.851,0.438773014481137,,0.515596961787471
0.6683,0.9287,0.478834898412024,0.8529,0.439752648708534,0.8908,0.459293773560279,0.8867,0.45717982601695,0.8143,0.419850605983537,0.8505,0.438515216000244,,0.515596961787471
0.6684,0.9285,0.478731779019666,0.8524,0.43949485022764,0.8904,0.459087534775564,0.8864,0.457025146928414,0.8138,0.419592807502644,0.8501,0.438308977215529,,0.515596961787471
0.6685,0.9282,0.47857709993113,0.8519,0.439237051746746,0.8901,0.458932855687028,0.886,0.456818908143699,0.8132,0.419283449325571,0.8496,0.438051178734635,,0.515596961787471
0.6686,0.928,0.478473980538773,0.8514,0.438979253265852,0.8897,0.458726616902313,0.8857,0.456664229055163,0.8126,0.418974091148499,0.8492,0.43784493994992,,0.515596961787471
0.6687,0.9277,0.478319301450236,0.8509,0.438721454784959,0.8893,0.458520378117598,0.8853,0.456457990270448,0.8121,0.418716292667605,0.8487,0.437587141469026,,0.515596961787471
0.6688,0.9274,0.4781646223617,0.8504,0.438463656304065,0.8889,0.458314139332883,0.8849,0.456251751485733,0.8115,0.418406934490532,0.8482,0.437329342988133,,0.515596961787471
0.6689,0.9271,0.478009943273164,0.8499,0.438205857823171,0.8885,0.458107900548168,0.8846,0.456097072397196,0.8109,0.41809757631346,0.8477,0.437071544507239,,0.515596961787471
0.669,0.9269,0.477906823880806,0.8494,0.437948059342278,0.8881,0.457901661763453,0.8842,0.455890833612481,0.8103,0.417788218136387,0.8472,0.436813746026345,,0.515596961787471
0.6691,0.9266,0.47775214479227,0.8489,0.437690260861384,0.8878,0.457746982674916,0.8838,0.455684594827766,0.8097,0.417478859959315,0.8467,0.436555947545451,,0.515596961787471
0.6692,0.9263,0.477597465703734,0.8484,0.43743246238049,0.8874,0.457540743890201,0.8834,0.455478356043051,0.8091,0.417169501782242,0.8462,0.436298149064558,,0.515596961787471
0.6693,0.926,0.477442786615198,0.8479,0.437174663899596,0.887,0.457334505105486,0.883,0.455272117258336,0.8085,0.41686014360517,0.8457,0.436040350583664,,0.515596961787471
0.6694,0.9257,0.477288107526661,0.8474,0.436916865418703,0.8865,0.457076706624593,0.8826,0.455065878473622,0.8079,0.416550785428097,0.8452,0.43578255210277,,0.515596961787471
0.6695,0.9254,0.477133428438125,0.8469,0.436659066937809,0.8861,0.456870467839878,0.8821,0.454808079992728,0.8073,0.416241427251025,0.8447,0.435524753621876,,0.515596961787471
0.6696,0.9251,0.476978749349589,0.8463,0.436349708760736,0.8857,0.456664229055163,0.8817,0.454601841208013,0.8066,0.415880509377774,0.8442,0.435266955140983,,0.515596961787471
0.6697,0.9248,0.476824070261053,0.8458,0.436091910279843,0.8853,0.456457990270448,0.8813,0.454395602423298,0.806,0.415571151200701,0.8437,0.435009156660089,,0.515596961787471
0.6698,0.9245,0.476669391172516,0.8453,0.435834111798949,0.8849,0.456251751485733,0.8809,0.454189363638583,0.8054,0.415261793023629,0.8431,0.434699798483016,,0.515596961787471
0.6699,0.9242,0.47651471208398,0.8447,0.435524753621876,0.8845,0.456045512701018,0.8804,0.453931565157689,0.8047,0.414900875150378,0.8426,0.434442000002123,,0.515596961787471
0.67,0.9239,0.476360032995444,0.8442,0.435266955140983,0.884,0.455787714220124,0.88,0.453725326372974,0.8041,0.414591516973305,0.842,0.43413264182505,,0.515596961787471
0.6701,0.9235,0.476153794210729,0.8437,0.435009156660089,0.8836,0.455581475435409,0.8795,0.45346752789208,0.8035,0.414282158796233,0.8415,0.433874843344156,,0.515596961787471
0.6702,0.9232,0.475999115122193,0.8431,0.434699798483016,0.8832,0.455375236650694,0.8791,0.453261289107365,0.8028,0.413921240922981,0.8409,0.433565485167084,,0.515596961787471
0.6703,0.9229,0.475844436033657,0.8426,0.434442000002123,0.8827,0.4551174381698,0.8786,0.453003490626472,0.8022,0.413611882745909,0.8404,0.43330768668619,,0.515596961787471
0.6704,0.9226,0.47568975694512,0.842,0.43413264182505,0.8823,0.454911199385085,0.8782,0.452797251841757,0.8015,0.413250964872658,0.8398,0.432998328509118,,0.515596961787471
0.6705,0.9222,0.475483518160405,0.8415,0.433874843344156,0.8819,0.45470496060037,0.8777,0.452539453360863,0.8008,0.412890046999406,0.8393,0.432740530028224,,0.515596961787471
0.6706,0.9219,0.475328839071869,0.8409,0.433565485167084,0.8814,0.454447162119477,0.8772,0.452281654879969,0.8002,0.412580688822334,0.8387,0.432431171851152,,0.515596961787471
0.6707,0.9216,0.475174159983333,0.8404,0.43330768668619,0.881,0.454240923334762,0.8768,0.452075416095254,0.7995,0.412219770949083,0.8381,0.432121813674079,,0.515596961787471
0.6708,0.9212,0.474967921198618,0.8398,0.432998328509118,0.8805,0.453983124853868,0.8763,0.45181761761436,0.7988,0.411858853075831,0.8375,0.431812455497007,,0.515596961787471
0.6709,0.9209,0.474813242110082,0.8392,0.432688970332045,0.8801,0.453776886069153,0.8758,0.451559819133467,0.7981,0.41149793520258,0.837,0.431554657016113,,0.515596961787471
0.671,0.9205,0.474607003325367,0.8387,0.432431171851152,0.8796,0.453519087588259,0.8753,0.451302020652573,0.7975,0.411188577025508,0.8364,0.43124529883904,,0.515596961787471
0.6711,0.9202,0.47445232423683,0.8381,0.432121813674079,0.8791,0.453261289107365,0.8748,0.451044222171679,0.7968,0.410827659152256,0.8358,0.430935940661968,,0.515596961787471
0.6712,0.9198,0.474246085452115,0.8375,0.431812455497007,0.8787,0.45305505032265,0.8743,0.450786423690785,0.7961,0.410466741279005,0.8352,0.430626582484895,,0.515596961787471
0.6713,0.9194,0.4740398466674,0.8369,0.431503097319934,0.8782,0.452797251841757,0.8738,0.450528625209892,0.7954,0.410105823405754,0.8346,0.430317224307823,,0.515596961787471
0.6714,0.919,0.473833607882685,0.8364,0.43124529883904,0.8777,0.452539453360863,0.8733,0.450270826728998,0.7947,0.409744905532503,0.834,0.43000786613075,,0.515596961787471
0.6715,0.9186,0.47362736909797,0.8358,0.430935940661968,0.8772,0.452281654879969,0.8727,0.449961468551926,0.794,0.409383987659252,0.8334,0.429698507953678,,0.515596961787471
0.6716,0.9182,0.473421130313255,0.8352,0.430626582484895,0.8767,0.452023856399075,0.8722,0.449703670071032,0.7933,0.409023069786,0.8328,0.429389149776605,,0.515596961787471
0.6717,0.9178,0.47321489152854,0.8346,0.430317224307823,0.8762,0.451766057918182,0.8717,0.449445871590138,0.7926,0.408662151912749,0.8321,0.429028231903354,,0.515596961787471
0.6718,0.9174,0.473008652743825,0.834,0.43000786613075,0.8757,0.451508259437288,0.8711,0.449136513413066,0.7919,0.408301234039498,0.8315,0.428718873726282,,0.515596961787471
0.6719,0.917,0.472802413959111,0.8334,0.429698507953678,0.8752,0.451250460956394,0.8706,0.448878714932172,0.7912,0.407940316166247,0.8309,0.428409515549209,,0.515596961787471
0.672,0.9166,0.472596175174395,0.8328,0.429389149776605,0.8747,0.4509926624755,0.87,0.448569356755099,0.7905,0.407579398292995,0.8303,0.428100157372137,,0.515596961787471
0.6721,0.9162,0.47238993638968,0.8322,0.429079791599533,0.8742,0.450734863994607,0.8695,0.448311558274206,0.7898,0.407218480419744,0.8296,0.427739239498886,,0.515596961787471
0.6722,0.9158,0.472183697604966,0.8316,0.42877043342246,0.8737,0.450477065513713,0.8689,0.448002200097133,0.7891,0.406857562546493,0.829,0.427429881321813,,0.515596961787471
0.6723,0.9153,0.471925899124072,0.831,0.428461075245388,0.8732,0.450219267032819,0.8684,0.447744401616239,0.7883,0.406445084977063,0.8284,0.427120523144741,,0.515596961787471
0.6724,0.9149,0.471719660339357,0.8304,0.428151717068316,0.8726,0.449909908855747,0.8678,0.447435043439167,0.7876,0.406084167103812,0.8277,0.426759605271489,,0.515596961787471
0.6725,0.9145,0.471513421554642,0.8298,0.427842358891243,0.8721,0.449652110374853,0.8672,0.447125685262094,0.7869,0.405723249230561,0.8271,0.426450247094417,,0.515596961787471
0.6726,0.914,0.471255623073748,0.8291,0.427481441017992,0.8716,0.449394311893959,0.8667,0.446867886781201,0.7862,0.405362331357309,0.8264,0.426089329221166,,0.515596961787471
0.6727,0.9136,0.471049384289033,0.8285,0.427172082840919,0.8711,0.449136513413066,0.8661,0.446558528604128,0.7854,0.404949853787879,0.8258,0.425779971044093,,0.515596961787471
0.6728,0.9132,0.470843145504318,0.8279,0.426862724663847,0.8705,0.448827155235993,0.8655,0.446249170427056,0.7847,0.404588935914628,0.8251,0.425419053170842,,0.515596961787471
0.6729,0.9127,0.470585347023424,0.8273,0.426553366486774,0.87,0.448569356755099,0.865,0.445991371946162,0.784,0.404228018041377,0.8245,0.425109694993769,,0.515596961787471
0.673,0.9123,0.470379108238709,0.8266,0.426192448613523,0.8695,0.448311558274206,0.8644,0.445682013769089,0.7832,0.403815540471947,0.8238,0.424748777120518,,0.515596961787471
0.6731,0.9118,0.470121309757816,0.826,0.425883090436451,0.8689,0.448002200097133,0.8638,0.445372655592017,0.7825,0.403454622598696,0.8232,0.424439418943446,,0.515596961787471
0.6732,0.9114,0.469915070973101,0.8254,0.425573732259378,0.8684,0.447744401616239,0.8633,0.445114857111123,0.7818,0.403093704725445,0.8225,0.424078501070195,,0.515596961787471
0.6733,0.9109,0.469657272492207,0.8247,0.425212814386127,0.8678,0.447435043439167,0.8627,0.444805498934051,0.781,0.402681227156014,0.8219,0.423769142893122,,0.515596961787471
0.6734,0.9104,0.469399474011313,0.8241,0.424903456209054,0.8673,0.447177244958273,0.8621,0.444496140756978,0.7803,0.402320309282763,0.8212,0.423408225019871,,0.515596961787471
0.6735,0.91,0.469193235226598,0.8234,0.424542538335803,0.8667,0.446867886781201,0.8615,0.444186782579906,0.7796,0.401959391409512,0.8205,0.42304730714662,,0.515596961787471
0.6736,0.9095,0.468935436745704,0.8228,0.424233180158731,0.8661,0.446558528604128,0.8609,0.443877424402833,0.7788,0.401546913840082,0.8199,0.422737948969547,,0.515596961787471
0.6737,0.909,0.468677638264811,0.8221,0.42387226228548,0.8656,0.446300730123234,0.8604,0.44361962592194,0.7781,0.401185995966831,0.8192,0.422377031096296,,0.515596961787471
0.6738,0.9086,0.468471399480096,0.8215,0.423562904108407,0.865,0.445991371946162,0.8598,0.443310267744867,0.7774,0.40082507809358,0.8186,0.422067672919223,,0.515596961787471
0.6739,0.9081,0.468213600999202,0.8208,0.423201986235156,0.8644,0.445682013769089,0.8592,0.443000909567795,0.7766,0.40041260052415,0.8179,0.421706755045972,,0.515596961787471
0.674,0.9076,0.467955802518308,0.8201,0.422841068361905,0.8639,0.445424215288196,0.8586,0.442691551390722,0.7759,0.400051682650898,0.8172,0.421345837172721,,0.515596961787471
0.6741,0.9071,0.467698004037415,0.8195,0.422531710184832,0.8633,0.445114857111123,0.858,0.44238219321365,0.7751,0.399639205081468,0.8166,0.421036478995648,,0.515596961787471
0.6742,0.9066,0.467440205556521,0.8188,0.422170792311581,0.8627,0.444805498934051,0.8574,0.442072835036577,0.7744,0.399278287208217,0.8159,0.420675561122397,,0.515596961787471
0.6743,0.9061,0.467182407075627,0.8181,0.42180987443833,0.8621,0.444496140756978,0.8568,0.441763476859505,0.7736,0.398865809638787,0.8152,0.420314643249146,,0.515596961787471
0.6744,0.9056,0.466924608594733,0.8175,0.421500516261257,0.8615,0.444186782579906,0.8562,0.441454118682432,0.7729,0.398504891765536,0.8146,0.420005285072073,,0.515596961787471
0.6745,0.9051,0.46666681011384,0.8168,0.421139598388006,0.8609,0.443877424402833,0.8556,0.44114476050536,0.7722,0.398143973892285,0.8139,0.419644367198822,,0.515596961787471
0.6746,0.9046,0.466409011632946,0.8161,0.420778680514755,0.8603,0.443568066225761,0.855,0.440835402328287,0.7714,0.397731496322855,0.8132,0.419283449325571,,0.515596961787471
0.6747,0.904,0.466099653455873,0.8154,0.420417762641503,0.8597,0.443258708048688,0.8544,0.440526044151215,0.7707,0.397370578449604,0.8125,0.41892253145232,,0.515596961787471
0.6748,0.9035,0.46584185497498,0.8148,0.420108404464431,0.8591,0.442949349871616,0.8538,0.440216685974142,0.7699,0.396958100880174,0.8119,0.418613173275247,,0.515596961787471
0.6749,0.903,0.465584056494086,0.8141,0.41974748659118,0.8585,0.442639991694543,0.8532,0.43990732779707,0.7692,0.396597183006922,0.8112,0.418252255401996,,0.515596961787471
0.675,0.9025,0.465326258013192,0.8134,0.419386568717929,0.8579,0.442330633517471,0.8526,0.439597969619997,0.7684,0.396184705437492,0.8105,0.417891337528745,,0.515596961787471
0.6751,0.9019,0.46501689983612,0.8127,0.419025650844677,0.8573,0.442021275340398,0.852,0.439288611442925,0.7677,0.395823787564241,0.8098,0.417530419655494,,0.515596961787471
0.6752,0.9014,0.464759101355226,0.812,0.418664732971426,0.8567,0.441711917163326,0.8514,0.438979253265852,0.767,0.39546286969099,0.8092,0.417221061478421,,0.515596961787471
0.6753,0.9008,0.464449743178153,0.8113,0.418303815098175,0.8561,0.441402558986253,0.8508,0.43866989508878,0.7662,0.39505039212156,0.8085,0.41686014360517,,0.515596961787471
0.6754,0.9003,0.46419194469726,0.8106,0.417942897224924,0.8555,0.441093200809181,0.8502,0.438360536911707,0.7655,0.394689474248309,0.8078,0.416499225731919,,0.515596961787471
0.6755,0.8997,0.463882586520187,0.8099,0.417581979351672,0.8548,0.44073228293593,0.8496,0.438051178734635,0.7648,0.394328556375058,0.8072,0.416189867554846,,0.515596961787471
0.6756,0.8992,0.463624788039293,0.8092,0.417221061478421,0.8542,0.440422924758857,0.8489,0.437690260861384,0.764,0.393916078805627,0.8065,0.415828949681595,,0.515596961787471
0.6757,0.8986,0.463315429862221,0.8085,0.41686014360517,0.8536,0.440113566581785,0.8483,0.437380902684311,0.7633,0.393555160932376,0.8058,0.415468031808344,,0.515596961787471
0.6758,0.8981,0.463057631381327,0.8078,0.416499225731919,0.8529,0.439752648708534,0.8477,0.437071544507239,0.7625,0.393142683362946,0.8051,0.415107113935093,,0.515596961787471
0.6759,0.8975,0.462748273204255,0.8071,0.416138307858667,0.8523,0.439443290531461,0.8471,0.436762186330166,0.7618,0.392781765489695,0.8045,0.41479775575802,,0.515596961787471
0.676,0.8969,0.462438915027182,0.8064,0.415777389985416,0.8516,0.43908237265821,0.8465,0.436452828153094,0.7611,0.392420847616444,0.8038,0.414436837884769,,0.515596961787471
0.6761,0.8963,0.46212955685011,0.8057,0.415416472112165,0.851,0.438773014481137,0.8459,0.436143469976021,0.7603,0.392008370047014,0.8031,0.414075920011518,,0.515596961787471
0.6762,0.8957,0.461820198673037,0.805,0.415055554238914,0.8504,0.438463656304065,0.8453,0.435834111798949,0.7596,0.391647452173763,0.8024,0.413715002138266,,0.515596961787471
0.6763,0.8952,0.461562400192144,0.8042,0.414643076669484,0.8497,0.438102738430814,0.8447,0.435524753621876,0.7589,0.391286534300511,0.8018,0.413405643961194,,0.515596961787471
0.6764,0.8946,0.461253042015071,0.8035,0.414282158796233,0.849,0.437741820557562,0.844,0.435163835748625,0.7581,0.390874056731081,0.8011,0.413044726087943,,0.515596961787471
0.6765,0.894,0.460943683837999,0.8028,0.413921240922981,0.8484,0.43743246238049,0.8434,0.434854477571553,0.7574,0.39051313885783,0.8004,0.412683808214691,,0.515596961787471
0.6766,0.8934,0.460634325660926,0.802,0.413508763353551,0.8477,0.437071544507239,0.8428,0.43454511939448,0.7566,0.3901006612884,0.7997,0.41232289034144,,0.515596961787471
0.6767,0.8928,0.460324967483854,0.8013,0.4131478454803,0.847,0.436710626633988,0.8422,0.434235761217408,0.7559,0.389739743415149,0.799,0.411961972468189,,0.515596961787471
0.6768,0.8922,0.460015609306781,0.8006,0.412786927607049,0.8464,0.436401268456915,0.8416,0.433926403040335,0.7552,0.389378825541898,0.7984,0.411652614291116,,0.515596961787471
0.6769,0.8915,0.45965469143353,0.7998,0.412374450037619,0.8457,0.436040350583664,0.8409,0.433565485167084,0.7544,0.388966347972468,0.7977,0.411291696417865,,0.515596961787471
0.677,0.8909,0.459345333256458,0.7991,0.412013532164368,0.845,0.435679432710413,0.8403,0.433256126990012,0.7537,0.388605430099217,0.797,0.410930778544614,,0.515596961787471
0.6771,0.8903,0.459035975079385,0.7983,0.411601054594938,0.8443,0.435318514837161,0.8397,0.432946768812939,0.753,0.388244512225965,0.7963,0.410569860671363,,0.515596961787471
0.6772,0.8897,0.458726616902313,0.7976,0.411240136721686,0.8436,0.43495759696391,0.8391,0.432637410635866,0.7522,0.387832034656535,0.7957,0.41026050249429,,0.515596961787471
0.6773,0.889,0.458365699029061,0.7968,0.410827659152256,0.8429,0.434596679090659,0.8385,0.432328052458794,0.7515,0.387471116783284,0.795,0.409899584621039,,0.515596961787471
0.6774,0.8884,0.458056340851989,0.7961,0.410466741279005,0.8422,0.434235761217408,0.8378,0.431967134585543,0.7508,0.387110198910033,0.7943,0.409538666747788,,0.515596961787471
0.6775,0.8878,0.457746982674916,0.7953,0.410054263709575,0.8415,0.433874843344156,0.8372,0.43165777640847,0.75,0.386697721340603,0.7936,0.409177748874537,,0.515596961787471
0.6776,0.8871,0.457386064801665,0.7945,0.409641786140145,0.8408,0.433513925470905,0.8366,0.431348418231398,0.7493,0.386336803467352,0.793,0.408868390697464,,0.515596961787471
0.6777,0.8865,0.457076706624593,0.7938,0.409280868266894,0.8401,0.433153007597654,0.836,0.431039060054325,0.7486,0.3859758855941,0.7923,0.408507472824213,,0.515596961787471
0.6778,0.8858,0.456715788751341,0.793,0.408868390697464,0.8394,0.432792089724403,0.8354,0.430729701877253,0.7479,0.385614967720849,0.7916,0.408146554950962,,0.515596961787471
0.6779,0.8852,0.456406430574269,0.7922,0.408455913128034,0.8387,0.432431171851152,0.8348,0.43042034370018,0.7471,0.385202490151419,0.791,0.407837196773889,,0.515596961787471
0.678,0.8845,0.456045512701018,0.7915,0.408094995254783,0.838,0.4320702539779,0.8342,0.430110985523108,0.7464,0.384841572278168,0.7903,0.407476278900638,,0.515596961787471
0.6781,0.8839,0.455736154523945,0.7907,0.407682517685353,0.8373,0.431709336104649,0.8336,0.429801627346035,0.7457,0.384480654404917,0.7896,0.407115361027387,,0.515596961787471
0.6782,0.8832,0.455375236650694,0.7899,0.407270040115923,0.8366,0.431348418231398,0.8329,0.429440709472784,0.745,0.384119736531666,0.789,0.406806002850314,,0.515596961787471
0.6783,0.8825,0.455014318777443,0.7891,0.406857562546493,0.8358,0.430935940661968,0.8323,0.429131351295712,0.7442,0.383707258962236,0.7883,0.406445084977063,,0.515596961787471
0.6784,0.8819,0.45470496060037,0.7884,0.406496644673242,0.8351,0.430575022788717,0.8317,0.428821993118639,0.7435,0.383346341088984,0.7876,0.406084167103812,,0.515596961787471
0.6785,0.8812,0.454344042727119,0.7876,0.406084167103812,0.8344,0.430214104915465,0.8311,0.428512634941567,0.7428,0.382985423215733,0.787,0.405774808926739,,0.515596961787471
0.6786,0.8805,0.453983124853868,0.7868,0.405671689534382,0.8337,0.429853187042214,0.8305,0.428203276764494,0.7421,0.382624505342482,0.7863,0.405413891053488,,0.515596961787471
0.6787,0.8799,0.453673766676795,0.786,0.405259211964952,0.8329,0.429440709472784,0.8299,0.427893918587422,0.7414,0.382263587469231,0.7856,0.405052973180237,,0.515596961787471
0.6788,0.8792,0.453312848803544,0.7852,0.404846734395522,0.8322,0.429079791599533,0.8293,0.427584560410349,0.7407,0.381902669595979,0.785,0.404743615003164,,0.515596961787471
0.6789,0.8785,0.452951930930293,0.7844,0.404434256826092,0.8315,0.428718873726282,0.8287,0.427275202233277,0.7399,0.381490192026549,0.7843,0.404382697129913,,0.515596961787471
0.679,0.8778,0.452591013057042,0.7836,0.404021779256662,0.8307,0.428306396156852,0.8281,0.426965844056204,0.7392,0.381129274153298,0.7837,0.404073338952841,,0.515596961787471
0.6791,0.8771,0.45223009518379,0.7828,0.403609301687232,0.83,0.4279454782836,0.8275,0.426656485879132,0.7385,0.380768356280047,0.783,0.403712421079589,,0.515596961787471
0.6792,0.8764,0.451869177310539,0.782,0.403196824117802,0.8292,0.427533000714171,0.8269,0.426347127702059,0.7378,0.380407438406796,0.7824,0.403403062902517,,0.515596961787471
